Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curv,vel_crucero,curv_pred,control
L,0.08217382431030273,-4.0,10,30,29.02355884059594,-0.01160056092537635,0,352.98094159213736,181.4286677177824,0.06219027716049791,15.0,0.0,0
L,0.08073258399963379,-4.0,10,30,29.217623922617143,-0.010881751295380639,0,352.46190958846034,180.14168543881058,0.0711953591534475,15.0,0.0,0
L,0.08032059669494629,-4.0,10,30,29.085993605933755,-0.00698294440548348,0,352.93021407746494,172.4897873785367,0.0711953591534475,15.0,0.0,0
L,0.07693004608154297,-4.0,10,30,27.58650545661599,0.002742611518595243,0,357.6143487718583,147.4164112981539,0.0711953591534475,15.0,0.0,0
L,0.07709813117980957,-4.0,10,30,27.120055489888827,0.015077466411170935,0,359.23573701167095,115.50160619964305,0.0711953591534475,15.0,0.0,0
L,0.07916975021362305,-4.0,10,30,27.39714223005202,0.02162412473716225,0,358.61054439066976,99.34225195893607,0.0711953591534475,15.0,0.0,0
L,0.07789802551269531,-2.2,10,30,28.375653724884355,0.01571059512007072,0,355.80154327375317,115.17841005885268,0.0711953591534475,15.0,0.0,0
L,0.07686305046081543,4.6,10,30,29.803961396147965,0.0028921409355117784,0,351.53168838506247,145.26635273174918,0.07584086038443784,15.0,0.0,0
L,0.07663798332214355,4.6,10,30,30.257397011250795,-0.006248168049476746,0,350.1516551518985,162.85154220904883,0.07584086038443784,15.0,0.0,0
L,0.0767824649810791,15.600000000000001,10,30,29.99159553285711,-0.011474748178110117,0,350.9497049027837,174.1977056668923,0.07584086038443784,15.0,0.0,0
L,0.07708501815795898,28.4,10,30,29.204592494222695,-0.01441550638284933,0,353.3720280207128,183.28448448731697,0.07520939702466405,15.0,0.0,0
L,0.0776371955871582,30.4,10,30,29.109999997936363,-0.016255656715261697,0,353.72490261380455,191.77712377323618,0.07520939702466405,15.0,0.0,0
L,0.07977461814880371,31.200000000000003,10,30,29.189761604798612,-0.01661911100239212,0,353.5502542518045,197.3213027547612,0.07520939702466405,15.0,0.0,0
L,0.07917523384094238,31.200000000000003,10,30,29.57141050619875,-0.011979900643172139,0,352.4392412209976,188.5221699842757,0.07520939702466405,15.0,0.0,0
L,0.07768821716308594,31.200000000000003,10,30,30.155963955327675,-0.005337480889791448,0,350.6734643119797,175.4888907117385,0.07520939702466405,15.0,0.0,0
L,0.07792234420776367,29.0,10,30,30.276283832054027,0.0071947150167661345,0,350.25396842249444,148.07565225074111,0.07520939702466405,15.0,0.0,0
L,0.07738351821899414,31.1,10,30,30.47823588662768,0.0013842473721302753,0,349.66964094263386,161.4817112380421,0.07520939702466405,15.0,0.0,0
L,0.07761716842651367,27.5,10,30,29.6160863398427,0.00642273382564832,0,352.2643591903501,152.44710521573984,0.07520939702466405,15.0,0.0,0
L,0.07888936996459961,25.4,10,30,28.753365109955762,0.006662357433121777,0,354.9508691210624,148.82369821490786,0.07520939702466405,15.0,0.0,0
L,0.08086252212524414,25.0,10,30,29.55389903383644,0.0037504112209371014,0,352.5853401986668,155.62579817083275,0.07520939702466405,15.0,0.0,0
L,0.07953095436096191,25.3,10,30,29.782581004841532,0.007801487600222471,0,351.91658582583267,139.5146859656402,0.07520939702466405,15.0,0.0,0
L,0.08440923690795898,28.700000000000003,10,30,29.953249808047044,0.006367989520013987,0,351.4085255642442,144.0380441150103,0.07520939702466405,15.0,0.0,0
L,0.08329272270202637,38.2,10,30,30.28078236011263,0.008536724322645184,0,350.4025407807869,133.9196496238845,0.07520939702466405,15.0,0.0,0
L,0.0783083438873291,38.2,10,30,30.6306609810357,0.021505868571756605,0,349.30351890103844,92.02822857358588,0.07937614022761866,15.0,0.0,0
L,0.07744359970092773,38.2,10,30,30.890847160144606,0.07632612816854042,0,348.45396995284676,-76.74707390127071,0.07937614022761866,15.0,0.0,0
L,0.07853388786315918,38.2,10,30,30.761827398698614,0.07621894309945548,0,348.7811999696843,-60.91437849601435,0.07937614022761866,15.0,0.0,0
L,0.07871508598327637,38.2,10,30,29.673005050403496,0.02501194668175138,0,352.0734064501432,71.59020531803628,0.07937614022761866,15.0,0.0,0
L,0.07815313339233398,38.2,10,30,29.293204202140608,0.009327596931359204,0,353.2680473012031,72.68757569060017,0.07937614022761866,15.0,0.0,0
L,0.07685565948486328,38.2,10,30,28.974627490710105,0.012479888131744419,0,354.30258311591376,47.56462970275032,0.05818641510467177,15.0,0.0,0
L,0.07796502113342285,38.2,10,30,29.29993330293249,0.02147177755731583,0,353.38124639407823,17.588639418664428,0.05818641510467177,15.0,0.0,0
L,0.07752180099487305,38.2,10,30,29.094957112179923,0.07275642603648437,0,354.06633552097736,-143.13473579996204,0.05818641510467177,15.0,0.0,0
L,0.07814764976501465,38.2,10,30,29.616879534873146,0.06929815938931297,0,352.5305082168242,-118.2396426084652,0.05818641510467177,15.0,0.0,0
L,0.07858657836914062,38.2,10,30,29.85739536640093,-0.006828827611178561,0,351.82016753245506,91.89622494617265,0.05818641510467177,15.0,0.0,0
L,0.08119654655456543,38.2,10,30,29.91035504458966,-0.07341531121602175,0,351.6685673586842,242.97580511386874,0.028017254312360233,15.0,0.0,0
L,0.0788869857788086,38.2,10,30,30.765311126752053,-0.0244656430010583,0,349.0433260242246,67.3274113403427,0.028017254312360233,15.0,0.0,0
L,0.07760977745056152,38.2,10,30,30.466983639989174,0.010904793296837498,0,349.90206598814063,2.6634982988776486,0.028017254312360233,15.0,0.0,0
L,0.07720732688903809,38.2,10,30,30.433877007043794,0.07247764987471002,0,349.9678874030643,-166.168520392833,0.01971088069571439,15.0,0.0,0
L,0.07722163200378418,38.2,10,30,29.687326709226127,0.07073312820770199,0,352.2316834383148,-138.05357480032583,0.01971088069571439,15.0,0.0,0
L,0.07734847068786621,38.2,10,30,29.131793788046764,-0.0025521356634605067,0,353.9654366245892,64.89793286081773,0.01971088069571439,15.0,0.0,0
L,0.07936954498291016,38.2,10,30,29.670892556402812,-0.07132765409891303,0,352.3742614275699,223.06780290426266,0.01971088069571439,15.0,0.0,0
L,0.07847309112548828,38.2,10,30,29.916923409424513,-0.02059209336062924,0,351.64268814536734,38.08490835884137,0.01971088069571439,15.0,0.0,0
L,0.0781252384185791,38.2,10,30,30.125330100738985,0.01211173329580608,0,351.00767662742265,-17.905181405031318,0.008419825502952553,15.0,0.0,0
L,0.07752323150634766,38.2,10,30,30.179149372576767,0.0251565934290735,0,350.8323305736248,-37.75065142018951,0.008419825502952553,15.0,0.0,0
L,0.07810091972351074,38.2,10,30,29.585344761412905,0.07135310120265213,0,352.64612936261824,-180.61464652145236,0.008419825502952553,15.0,0.0,0
L,0.07636880874633789,38.2,10,30,28.512155596839523,0.019428388551299972,0,355.97932176100767,-7.156891995238382,0.008419825502952553,15.0,0.0,0
L,0.0765235424041748,38.2,10,30,28.607394729924124,-0.009577413068923407,0,355.80017145019076,36.10017444736958,0.008419825502952553,15.0,0.0,0
L,0.0776510238647461,38.2,10,30,28.975892306709767,-0.015077598380176986,0,354.7742017307655,33.876381105966274,0.006486339345709693,15.0,0.0,0
L,0.07980179786682129,38.2,10,30,28.511620567417573,-0.012409840577018248,0,356.2857923032702,26.741625733548496,0.006486339345709693,15.0,0.0,0
L,0.07780838012695312,38.2,10,30,29.41212504831541,-0.005477277441763361,0,353.6300204582845,11.45421469687906,0.006486339345709693,15.0,0.0,0
L,0.0770103931427002,38.2,10,30,29.407385040184238,-0.0007950843648223884,0,353.6898779937157,4.063266605643566,0.006486339345709693,15.0,0.0,0
L,0.07672715187072754,38.2,10,30,29.003252592807826,0.003553854538207416,0,354.97875292553334,-5.614522923227457,0.008419825502952553,15.0,0.0,0
L,0.0768284797668457,38.2,10,30,28.762767654593183,-0.006663920233421368,0,355.79526242039327,28.50544328470956,0.008419825502952553,15.0,0.0,0
L,0.07643532752990723,38.2,10,30,28.870257849957337,-0.018411966545791983,0,355.55914404556364,59.57676972675369,0.008419825502952553,15.0,0.0,0
L,0.07871484756469727,38.2,10,30,27.76645598899229,-0.019844337803255976,0,359.04636270481427,61.340578071584744,0.008419825502952553,15.0,0.0,0
L,0.0805046558380127,38.2,10,30,29.393951724180322,-0.007949732544682979,0,354.2126652071163,30.47447530834868,0.008419825502952553,15.0,0.0,0
L,0.07799029350280762,38.4,10,30,29.93959138022818,0.004130551951024197,0,352.58045752495883,4.435611509023737,0.006486339345709693,15.0,0.0,0
L,0.07663631439208984,37.4,10,30,30.17712487319355,0.011100435939190852,0,351.85428284859404,-9.495459828902618,0.006486339345709693,15.0,0.0,0
L,0.07688498497009277,37.6,10,30,29.401143347624817,-0.005455281995779073,0,354.2282705100173,43.880117798902795,0.006486339345709693,15.0,0.0,0
L,0.07661628723144531,36.9,10,30,29.140072940756276,-0.06742142122000999,0,355.077366149192,226.66477147381963,0.006486339345709693,15.0,0.0,0
L,0.07729101181030273,35.4,10,30,29.038984470025795,-0.07203607582483494,0,355.4549094240606,216.00408425898624,0.006486339345709693,15.0,0.0,0
L,0.07866549491882324,35.2,10,30,29.403812329404623,-0.008281863863483783,0,354.407325244096,39.21828238430018,0.010678929548769004,15.0,0.0,0
L,0.0802454948425293,37.8,10,30,29.916046478796105,0.008786606835730123,0,352.8773596877743,37.77308401818166,0.010678929548769004,15.0,0.0,0
L,0.07890772819519043,38.1,10,30,29.454479742716032,-0.0009458097191120829,0,354.30510566020126,77.73630200704169,0.010678929548769004,15.0,0.0,0
L,0.07735729217529297,37.9,10,30,29.322403647511585,-0.014340339456044545,0,354.75375096483094,112.50608222692593,0.010678929548769004,15.0,0.0,0
L,0.07652759552001953,38.2,10,30,29.1739759213614,-0.025240327266642784,0,355.26224777986135,141.15501327718303,0.024006273315503344,15.0,0.0,0
L,0.07696890830993652,37.2,10,30,29.168164238552613,-0.07501694745717538,0,355.3437083187395,296.94784764540486,0.024006273315503344,15.0,0.0,0
L,0.07746672630310059,37.7,10,30,29.186004755150233,-0.07560074900154155,0,355.3532443157914,286.1194168260691,0.024006273315503344,15.0,0.0,0
L,0.07821035385131836,36.7,10,30,29.12179431350855,-0.012661727744422315,0,355.6145604182112,115.96104053554407,0.024006273315503344,15.0,0.0,0
L,0.0782480239868164,36.6,10,30,29.3247876410523,0.01825143971130099,0,355.05841446843914,72.28851012191173,0.024006273315503344,15.0,0.0,0
L,0.07741332054138184,37.3,10,30,30.156628690273493,0.02055562036123358,0,352.5507661737694,82.4375006687036,0.05337104556006014,15.0,0.0,0
L,0.0759892463684082,37.3,10,30,30.146161735954742,0.008832262848555523,0,352.5710603165625,113.90648041514974,0.05337104556006014,15.0,0.0,0
L,0.07671117782592773,36.3,10,30,29.810980358820462,-0.0026989124303468362,0,353.5911043672725,137.66306604082985,0.05337104556006014,15.0,0.0,0
L,0.07633352279663086,35.7,10,30,29.446527350261377,-0.009468714071857455,0,354.7267119100759,150.75724724138362,0.05337104556006014,15.0,0.0,0
L,0.07613730430603027,34.8,10,30,28.985289734882716,-0.013771648113151257,0,356.18768206044956,162.15122682193558,0.05337104556006014,15.0,0.0,0
L,0.07792258262634277,33.7,10,30,29.266113471326115,-0.015667835524929827,0,355.4023971847883,169.50668141193145,0.024006273315503344,15.0,0.0,0
L,0.0800783634185791,32.1,10,30,29.22510670624298,-0.014259730089564064,0,355.58746966682577,169.31390139433384,0.024006273315503344,15.0,0.0,0
L,0.07725286483764648,30.1,10,30,29.1790645293881,-0.011844074927997293,0,355.789015814342,167.77891848288547,0.024006273315503344,15.0,0.0,0
L,0.07628488540649414,27.2,10,30,29.244102214041824,-0.006341667154538915,0,355.65156633636167,156.49946698685372,0.024006273315503344,15.0,0.0,0
L,0.07604432106018066,24.4,10,30,29.8504708579917,-0.004393121798265443,0,353.8438312465948,156.89605489272773,0.05337104556006014,15.0,0.0,0
L,0.0761253833770752,20.8,10,30,31.032510127222057,-0.008400828865178704,0,350.21911320962823,172.48548914097364,0.05337104556006014,15.0,0.0,0
L,0.07675695419311523,21.7,10,30,30.111476758750417,-0.002493682317837679,0,352.97365669857817,153.7562152875418,0.05337104556006014,15.0,0.0,0
L,0.07899355888366699,22.7,10,30,30.117596381027155,0.006062557833857859,0,352.9460084750988,132.60727761612142,0.05337104556006014,15.0,0.0,0
L,0.0789194107055664,26.2,10,30,28.99967046678664,0.0029218808038784633,0,356.3787316350929,146.7376629191684,0.05337104556006014,15.0,0.0,0
L,0.08124852180480957,31.4,10,30,27.933133548795478,-0.003255198569126136,0,359.74627223299467,162.45584039331158,0.06648731101053218,15.0,0.0,0
L,0.0782322883605957,33.0,10,30,28.865263276807074,-0.008142738827512774,0,357.0386560995021,174.2843984569786,0.06648731101053218,15.0,0.0,0
L,0.07622313499450684,34.3,10,30,29.60907384205197,-0.009812351413562716,0,354.8370220210776,178.5550738673684,0.06648731101053218,15.0,0.0,0
L,0.0808401107788086,34.2,10,30,29.71705226975395,-0.0103796983731648,0,354.5359602638293,182.5725312858452,0.06648731101053218,15.0,0.0,0
L,0.08467316627502441,29.799999999999997,10,30,29.913408649983005,-0.010176064455910763,0,353.9542230869201,185.4772570073848,0.07197473714128887,15.0,0.0,0
L,0.08479857444763184,22.1,10,30,30.142429873651068,-0.006009453351044715,0,353.25508156567156,176.63337661391753,0.07197473714128887,15.0,0.0,0
L,0.09032034873962402,11.7,10,30,29.27240213838199,-0.001970801117569232,0,355.93088166408234,169.62232582238295,0.07197473714128887,15.0,0.0,0
L,0.08184671401977539,5.199999999999999,10,30,29.717181851470336,0.00047775498603251805,0,354.6196902609396,165.43715500242084,0.07197473714128887,15.0,0.0,0
L,0.08044147491455078,2.5999999999999996,10,30,29.983976076143538,0.002389967894289386,0,353.82059657498894,161.11628579874372,0.07197473714128887,15.0,0.0,0
L,0.07916116714477539,3.5,10,30,30.471913560915276,0.004395132729465951,0,352.31942689240026,155.44677820806487,0.07197473714128887,15.0,0.0,0
L,0.0773916244506836,4.5,10,30,30.280955272298694,0.005203595622865298,0,352.8705581733288,152.910662395633,0.07197473714128887,15.0,0.0,0
L,0.07742929458618164,4.5,10,30,29.395961203639633,0.005069936017197995,0,355.57231067721085,152.14181068768832,0.07197473714128887,15.0,0.0,0
L,0.07784414291381836,2.8,10,30,29.82510537885392,0.004898352701141869,0,354.2984926734514,150.79776954500818,0.07197473714128887,15.0,0.0,0
L,0.07871866226196289,3.5999999999999996,10,30,30.128278729904835,0.003163378706090097,0,353.37887469028385,154.33730106680324,0.07872452202973187,15.0,0.0,0
L,0.07837200164794922,5.9,10,30,29.866711548018475,0.0011536567787454844,0,354.1740223187213,158.1660709376286,0.07872452202973187,15.0,0.0,0
L,0.07648134231567383,4.199999999999999,10,30,29.38098887461107,-0.0006202809133207401,0,355.6785331407216,161.78048707844096,0.07872452202973187,15.0,0.0,0
L,0.07680249214172363,4.0,10,30,29.120808665915114,-0.002916790556922619,0,356.5265978523366,167.784008739568,0.07872452202973187,15.0,0.0,0
L,0.07624006271362305,5.1,10,30,29.000051740757776,-0.0038179998153625985,0,356.96510474580356,169.81145847009134,0.07874162967301512,15.0,0.0,0
L,0.07631516456604004,4.199999999999999,10,30,29.450541044014763,-0.007993218459035344,0,355.65556888668095,183.48028464792895,0.07874162967301512,15.0,0.0,0
L,0.0773622989654541,2.7,10,30,25.446041124822607,-0.027135149532387496,0,368.02137337223525,242.77404081823576,0.07874162967301512,15.0,0.0,0
L,0.07836794853210449,4.0,10,30,15.189394908364676,-0.07732899613983427,0,399.9519887591597,394.01568177096283,0.07874162967301512,15.0,0.0,0
L,0.07744240760803223,0.5999999999999996,10,30,17.8325944774882,-0.02502821289133155,0,392.9646632297957,219.18580798896951,0.07874162967301512,15.0,0.0,0
L,0.0761880874633789,-1.0,10,30,26.08594430486589,0.010335284529882447,0,368.5028181653,157.58681202915417,0.07874162967301512,15.0,0.0,0
L,0.0768742561340332,0.2999999999999998,10,30,31.857822735194617,0.07767730510209964,0,351.04436413351686,-28.678968870713625,0.07874162967301512,15.0,0.0,0
L,0.07762694358825684,-0.7000000000000002,10,30,33.733048476075304,0.07686608717027779,0,345.12890176741024,-0.7203433096330578,0.07874162967301512,15.0,0.0,0
L,0.07606697082519531,-1.6,10,30,32.45735995735461,0.018490082179139906,0,348.7690433953892,155.12121802817333,0.07874162967301512,15.0,0.0,0
L,0.0772705078125,-2.0,10,30,30.46150043019143,-0.0045353995867392655,0,354.7209616042822,174.58259684735742,0.07874162967301512,15.0,0.0,0
L,0.07943582534790039,-2.8,10,30,29.39739801624363,0.004494457663043559,0,357.9611370320616,130.2166728538421,0.0781931108172346,15.0,0.0,0
L,0.0794827938079834,-3.5,10,30,29.93312390331363,0.023095396981212275,0,356.35927486985514,77.53321270493952,0.0781931108172346,15.0,0.0,0
L,0.07708454132080078,-4.0,10,30,30.38122410635119,0.07513032823421494,0,354.98558777536397,-79.05863773317589,0.0781931108172346,15.0,0.0,0
L,0.0768887996673584,-4.0,10,30,30.562322994707024,0.07686319055022904,0,354.3990547702081,-69.96899991394115,0.0781931108172346,15.0,0.0,0
L,0.07687497138977051,-4.0,10,30,28.345458239018797,0.07104052570742424,0,361.1768418878114,-77.00248718271276,0.07046947385246456,15.0,0.0,0
L,0.07689499855041504,-4.0,10,30,24.444801915228396,0.0078770834147922,0,373.3059778078584,91.3396644950425,0.07046947385246456,15.0,0.0,0
L,0.0782620906829834,-4.0,10,30,24.238618426544953,-0.01969670135304203,0,374.3754260410697,125.27810334976506,0.07046947385246456,15.0,0.0,0
L,0.08067584037780762,-4.0,10,30,27.24873731381973,-0.016661979110505733,0,365.56702980855306,101.86109855708766,0.07046947385246456,15.0,0.0,0
L,0.07950925827026367,-4.0,10,30,31.00953019578806,0.0009745564048005771,0,354.20438416557954,55.18727119826483,0.07046947385246456,15.0,0.0,0
L,0.0787649154663086,-4.0,10,30,31.72312570397694,0.018777952079139338,0,351.9278757906013,12.67190235688777,0.03385353624488385,15.0,0.0,0
L,0.0773625373840332,-4.0,10,30,30.95661655751146,0.07119537724839187,0,354.1533969458051,-144.0397120294806,0.03385353624488385,15.0,0.0,0
L,0.07745957374572754,-4.0,10,30,30.362201690893258,0.06909595973308356,0,355.90858555707314,-121.64597970417155,0.03385353624488385,15.0,0.0,0
L,0.07621502876281738,-4.0,10,30,29.555764055597958,0.005183454570499855,0,358.36175591823917,53.08995344163475,0.03385353624488385,15.0,0.0,0
L,0.078125,-4.0,10,30,29.9174375093338,-0.06578193588621974,0,357.2831857516149,222.33373234296704,0.03385353624488385,15.0,0.0,0
L,0.07868170738220215,-4.0,10,30,29.77527641464875,-0.012046215756178324,0,357.7273506710545,23.64901125736288,0.014640752173284376,15.0,0.0,0
L,0.07768106460571289,-4.0,10,30,29.527749856412704,0.02187454783273707,0,358.50661523967676,-37.06207574747843,0.014640752173284376,15.0,0.0,0
L,0.07617998123168945,-4.0,10,30,29.546501359203805,0.07183692884607719,0,358.4849082492479,-174.76402000978925,0.014640752173284376,15.0,0.0,0
L,0.07612156867980957,-4.0,10,30,29.244390981964948,0.06813393851227915,0,359.4487575247259,-148.4275794930215,0.014640752173284376,15.0,0.0,0
L,0.0760037899017334,-4.0,10,30,29.033998753686568,-0.0028967324852309565,0,360.1533539653307,47.77979905414857,0.0046442307400528056,15.0,0.0,0
L,0.07612228393554688,-4.0,10,30,30.170618317924927,-0.07010228203995619,0,356.73050741657397,203.10218632718048,0.0046442307400528056,15.0,0.0,0
L,0.07683324813842773,-4.0,10,30,29.982833847145827,-0.07190127508029033,0,357.29517976019315,179.99308457134362,0.0046442307400528056,15.0,0.0,0
L,0.07922530174255371,-4.0,10,30,29.274366630582342,0.004545140742237884,0,359.47806993253016,-33.8204635843924,0.0046442307400528056,15.0,0.0,0
L,0.07855367660522461,-4.0,10,30,29.475008836079983,0.07395662817722354,0,358.9173833021484,-193.90813970031707,0.0046442307400528056,15.0,0.0,0
L,0.07663273811340332,-4.0,10,30,28.89763519772881,0.07112307847197324,0,360.7339814503998,-157.53198671745247,0.0046442307400528056,15.0,0.0,0
L,0.07691454887390137,-4.0,10,30,29.21498459236225,0.0019161103175613715,0,359.842312372437,31.987632177955017,0.0046442307400528056,15.0,0.0,0
L,0.07697272300720215,-4.0,10,30,29.71929811782131,-0.06991340096716951,0,358.3509781842844,201.86652844057724,0.0046442307400528056,15.0,0.0,0
L,0.07621049880981445,-4.0,10,30,29.73941498947679,-0.07096184354488524,0,358.31048688295226,173.1341315863199,0.0046442307400528056,15.0,0.0,0
L,0.07873058319091797,-4.0,10,30,29.577575832535675,0.005865274516392075,0,358.82926205483403,-41.97291350563599,0.0046442307400528056,15.0,0.0,0
L,0.08649682998657227,-4.0,10,30,29.69331870964261,0.07151717235637571,0,358.5085603829453,-188.10492276804493,0.009006967456909907,15.0,0.0,0
L,0.08385276794433594,-4.0,10,30,30.889646869751672,0.06283221979157999,0,354.8449765500964,-142.68898000201506,0.009006967456909907,15.0,0.0,0
L,0.0807809829711914,-4.0,10,30,29.75312176777178,-0.06540969939600765,0,358.27449492230966,226.60936381585225,0.009006967456909907,15.0,0.0,0
L,0.08121156692504883,-4.0,10,30,30.0143860510422,-0.07872183587673548,0,357.4895337587514,196.58627995338648,0.009006967456909907,15.0,0.0,0
L,0.08102202415466309,-4.0,10,30,29.18957210898376,-0.005933707016534242,0,360.0296380930883,-10.564182747865154,0.009006967456909907,15.0,0.0,0
L,0.07818126678466797,-4.0,10,30,29.422910406143174,0.06558460160777614,0,359.374740797106,-177.6585472480653,0.009006967456909907,15.0,0.0,0
L,0.10759139060974121,-4.0,10,30,23.520884952630784,-0.004088461744314053,0,377.77791415551013,57.407844576507,0.009006967456909907,15.0,0.0,0
L,0.07750654220581055,-4.0,10,30,29.288166787589066,-0.07812173681508099,0,360.53124038155653,251.17863688450743,0.009006967456909907,15.0,0.0,0
L,0.07633113861083984,-4.0,10,30,31.025314111569713,-0.13612149962902664,0,355.24153501604474,402.2139513302758,0.009006967456909907,15.0,0.0,0
L,0.07609200477600098,-4.0,10,30,30.34124314190992,-0.07959564024589129,0,357.2677820502401,226.2545313846179,0.009006967456909907,15.0,0.0,0
L,0.07629942893981934,-4.0,10,30,29.160708507557004,0.002006574328512321,0,360.8734234148863,42.762889920611585,0.009006967456909907,15.0,0.0,0
L,0.0761723518371582,-4.0,10,30,31.235893372217014,0.0721849994684106,0,354.55372791612456,-113.445894663654,0.009006967456909907,15.0,0.0,0
L,0.07790112495422363,8.8,10,30,30.576009786574723,0.0680931410094103,0,356.4885068626926,-70.70233496904002,0.009006967456909907,15.0,0.0,0
L,0.08001303672790527,8.8,10,30,29.869860606211745,-0.015349416940174313,0,358.61736725187643,161.1296148755558,0.031407014602165564,15.0,0.0,0
L,0.07956838607788086,8.8,10,30,30.62547217800558,-0.08026912061959776,0,356.3007647247544,306.09217264081553,0.031407014602165564,15.0,0.0,0
L,0.08877325057983398,8.8,10,30,29.684947018603545,-0.13440710718259055,0,359.15030848022394,455.6978973241082,0.031407014602165564,15.0,0.0,0
L,0.08621335029602051,9.1,10,30,29.162273642676368,-0.02598873455992205,0,360.7905518039016,136.8994619270285,0.04797068349262808,15.0,0.0,0
L,0.08576369285583496,9.1,10,30,30.882333492365774,0.07280624933721126,0,355.5547000761977,-82.45221360126648,0.04797068349262808,15.0,0.0,0
L,0.08101296424865723,-0.7999999999999998,10,30,33.19738014813304,0.0732631406076545,0,348.3505308652658,-41.2964200788945,0.04797068349262808,15.0,0.0,0
L,0.07900404930114746,-1.5,10,30,31.97408533943768,0.0025782614617892675,0,351.86445455587034,153.17706986472922,0.04797068349262808,15.0,0.0,0
L,0.08318495750427246,-0.7000000000000002,10,30,30.135239955182694,-0.07453354655271012,0,357.36974077871054,337.2385665943578,0.031407014602165564,15.0,0.0,0
L,0.08160400390625,-3.4,10,30,28.95362367272785,-0.07736006098055226,0,360.99997812397316,317.7582882402741,0.031407014602165564,15.0,0.0,0
L,0.08052921295166016,-1.2000000000000002,10,30,28.971444741735727,-0.017875485196196826,0,361.02934366237486,158.8684173709535,0.031407014602165564,15.0,0.0,0
L,0.07988834381103516,-3.1,10,30,30.24863486353861,0.016971680334743153,0,357.1779102695044,101.2211527577809,0.031407014602165564,15.0,0.0,0
L,0.07924365997314453,-3.8,10,30,30.766371696528324,0.06906904859473886,0,355.56396967240255,-40.87741849304883,0.031407014602165564,15.0,0.0,0
L,0.0793757438659668,-4.0,10,30,29.82633138968483,0.016706956188756356,0,358.39787566806297,136.9055759687177,0.04797068349262808,15.0,0.0,0
L,0.0827779769897461,-4.0,10,30,28.601860238104493,-0.017448977573378717,0,362.18702430384263,196.8940414868059,0.04797068349262808,15.0,0.0,0
L,0.07932424545288086,-4.0,10,30,28.248205181475058,-0.02459978367179516,0,363.38694927589864,200.62830117276667,0.04797068349262808,15.0,0.0,0
L,0.07748198509216309,-4.0,10,30,29.43442823818952,-0.021215173073252627,0,359.8721017285724,193.22640652844285,0.04797068349262808,15.0,0.0,0
L,0.07732415199279785,-4.0,10,30,30.580420963325352,-0.01821241524593383,0,356.38924299437696,193.84900931720065,0.06513666256356383,15.0,0.0,0
L,0.07672762870788574,-4.0,10,30,30.947410290212797,-0.015454423844982202,0,355.21558246873315,193.84233174233583,0.06513666256356383,15.0,0.0,0
L,0.0766446590423584,-4.0,10,30,31.324677629361304,-0.013310855649295935,0,353.98225098604416,194.6247786399339,0.06513666256356383,15.0,0.0,0
L,0.08059406280517578,-4.0,10,30,31.15483794996456,-0.008330690037370485,0,354.3986969419651,185.65623049985138,0.06513666256356383,15.0,0.0,0
L,0.08095622062683105,-4.0,10,30,30.695313827991193,-0.0036316994482871227,0,355.7209793282215,177.80626464898174,0.07362675091458992,15.0,0.0,0
L,0.07983970642089844,-4.0,10,30,30.712903228174874,-0.00017425924754597324,0,355.6112931432265,171.83832169687062,0.07362675091458992,15.0,0.0,0
L,0.07822585105895996,-4.0,10,30,29.13204496663925,0.0064995709484109605,0,360.4217644489989,153.68209880906855,0.07362675091458992,15.0,0.0,0
L,0.07832145690917969,-4.0,10,30,28.602538588992164,0.018622239491273142,0,362.11973479562465,118.70545492929173,0.07362675091458992,15.0,0.0,0
L,0.07787942886352539,-4.0,10,30,28.154381674753566,0.07197116653502832,0,363.60794123941065,-45.02954265548518,0.07362675091458992,15.0,0.0,0
L,0.07752847671508789,-4.0,10,30,28.457269132690055,0.0684355474914904,0,362.8188844397251,-17.996553692352176,0.07738357486422175,15.0,0.0,0
L,0.07757806777954102,-4.0,10,30,29.741849581356355,-0.010352105007159452,0,358.98516990440106,201.39194695222415,0.07738357486422175,15.0,0.0,0
L,0.08027076721191406,2.9000000000000004,10,30,29.967913591031127,-0.07767113561120424,0,358.30955347604174,353.4697091279609,0.07738357486422175,15.0,0.0,0
L,0.07892775535583496,6.699999999999999,10,30,28.755684963352078,-0.12413402671345222,0,362.04445035187706,475.48638986555443,0.07738357486422175,15.0,0.0,0
L,0.0777742862701416,20.5,10,30,29.085823768785666,-0.014505438002090644,0,361.1251333394841,141.41089364170352,0.07873315429149949,15.0,0.0,0
L,0.07722997665405273,29.9,10,30,30.906221773241953,0.0740993151532605,0,355.59395183972435,-45.813356634215054,0.07873315429149949,15.0,0.0,0
L,0.07791972160339355,31.9,10,30,33.16896345095705,0.07469245065246465,0,348.55880205670917,-4.809354651500703,0.07873315429149949,15.0,0.0,0
L,0.0793752670288086,31.0,10,30,30.602171222095414,0.01429308923752304,0,356.2113812417432,156.99682294687926,0.07873315429149949,15.0,0.0,0
L,0.07981514930725098,30.9,10,30,28.877365867506867,-0.018896275314943967,0,361.4754005164112,209.45610907063258,0.0786397960683104,15.0,0.0,0
L,0.07956218719482422,30.9,10,30,28.405197150676447,-0.07294417315018771,0,363.0187926697392,359.47740602524794,0.0786397960683104,15.0,0.0,0
